ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,Nairobi,7945350,Women with a birth in the past five years who took iron tablets or syrup for 90+ days,9.3,1,KE,Kenya,2014,KE2014DHS,AN_MIAM_W_90P,114633050,I,416001,1416090,Region,Nairobi,0,,0,1,ANMIAMW90P,KEDHS2014416001,2014,DHS,771,200,,,2
KEN,Nairobi,7945351,Women with a birth in the past five years who took iron tablets or syrup for 90+ days,9.3,1,KE,Kenya,2014,KE2014DHS,AN_MIAM_W_90P,114633050,I,416001,1416090,Region,Nairobi,0,,0,1,ANMIAMW90P,KEDHS2014416001,2014,DHS,771,200,,,1
KEN,Coast,6677168,Children stunted,24.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416003,1416010,Region,Coast,0,,0,1,CNNUTSCHA2,KEDHS2022416003,2022,DHS,1586,2478,,,
KEN,Mombasa,5932577,Children stunted,13.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416011,1416011,Region,..Mombasa,0,,0,1,CNNUTSCHA2,KEDHS2022416011,2022,DHS,419,328,,,1
KEN,Kwale,6509144,Children stunted,22.7,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416012,1416012,Region,..Kwale,0,,0,1,CNNUTSCHA2,KEDHS2022416012,2022,DHS,315,444,,,1
KEN,Kilifi,2666233,Children stunted,37,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416013,1416013,Region,..Kilifi,0,,0,1,CNNUTSCHA2,KEDHS2022416013,2022,DHS,521,404,,,1
KEN,Tana River,305884,Children stunted,21.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416014,1416014,Region,..Tana River,0,,0,1,CNNUTSCHA2,KEDHS2022416014,2022,DHS,144,620,,,1
KEN,Lamu,7329302,Children stunted,16.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416015,1416015,Region,..Lamu,0,,0,1,CNNUTSCHA2,KEDHS2022416015,2022,DHS,62,415,,,1
KEN,Taita Taveta,3767657,Children stunted,19.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416016,1416016,Region,..Taita Taveta,0,,0,1,CNNUTSCHA2,KEDHS2022416016,2022,DHS,124,267,,,1
KEN,North Eastern,7197157,Children stunted,14.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416008,1416020,Region,North Eastern,0,,0,1,CNNUTSCHA2,KEDHS2022416008,2022,DHS,597,2059,,,
KEN,Garissa,7988685,Children stunted,9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416021,1416021,Region,..Garissa,0,,0,1,CNNUTSCHA2,KEDHS2022416021,2022,DHS,222,571,,,1
KEN,Wajir,5678025,Children stunted,12.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416022,1416022,Region,..Wajir,0,,0,1,CNNUTSCHA2,KEDHS2022416022,2022,DHS,135,633,,,1
KEN,Mandera,5746906,Children stunted,20.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416023,1416023,Region,..Mandera,0,,0,1,CNNUTSCHA2,KEDHS2022416023,2022,DHS,240,855,,,1
KEN,Eastern,4566321,Children stunted,21.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416004,1416030,Region,Eastern,0,,0,1,CNNUTSCHA2,KEDHS2022416004,2022,DHS,2125,2793,,,
KEN,Marsabit,6174394,Children stunted,18.9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416031,1416031,Region,..Marsabit,0,,0,1,CNNUTSCHA2,KEDHS2022416031,2022,DHS,133,533,,,1
KEN,Isiolo,7992839,Children stunted,14.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416032,1416032,Region,..Isiolo,0,,0,1,CNNUTSCHA2,KEDHS2022416032,2022,DHS,95,487,,,1
KEN,Meru,305886,Children stunted,25.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416033,1416033,Region,..Meru,0,,0,1,CNNUTSCHA2,KEDHS2022416033,2022,DHS,499,301,,,1
KEN,Tharaka-Nithi,6977354,Children stunted,20.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,CNNUTSCHA2,KEDHS2022416034,2022,DHS,136,270,,,1
KEN,Embu,2666235,Children stunted,19.9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416035,1416035,Region,..Embu,0,,0,1,CNNUTSCHA2,KEDHS2022416035,2022,DHS,170,252,,,1
KEN,Kitui,533185,Children stunted,25.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416036,1416036,Region,..Kitui,0,,0,1,CNNUTSCHA2,KEDHS2022416036,2022,DHS,382,347,,,1
KEN,Machakos,7090356,Children stunted,16.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416037,1416037,Region,..Machakos,0,,0,1,CNNUTSCHA2,KEDHS2022416037,2022,DHS,404,282,,,1
KEN,Makueni,6694057,Children stunted,19.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416038,1416038,Region,..Makueni,0,,0,1,CNNUTSCHA2,KEDHS2022416038,2022,DHS,306,321,,,1
KEN,Central,7974619,Children stunted,13.9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416002,1416040,Region,Central,0,,0,1,CNNUTSCHA2,KEDHS2022416002,2022,DHS,1870,1357,,,
KEN,Nyandarua,897991,Children stunted,17.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416041,1416041,Region,..Nyandarua,0,,0,1,CNNUTSCHA2,KEDHS2022416041,2022,DHS,198,287,,,1
KEN,Nyeri,5760575,Children stunted,12.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416042,1416042,Region,..Nyeri,0,,0,1,CNNUTSCHA2,KEDHS2022416042,2022,DHS,231,231,,,1
KEN,Kirinyaga,1602389,Children stunted,11.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416043,1416043,Region,..Kirinyaga,0,,0,1,CNNUTSCHA2,KEDHS2022416043,2022,DHS,200,259,,,1
KEN,Murang'a,2680942,Children stunted,10.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416044,1416044,Region,..Murang'a,0,,0,1,CNNUTSCHA2,KEDHS2022416044,2022,DHS,326,267,,,1
KEN,Kiambu,6821426,Children stunted,15.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416045,1416045,Region,..Kiambu,0,,0,1,CNNUTSCHA2,KEDHS2022416045,2022,DHS,916,313,,,1
KEN,Rift Valley,2666239,Children stunted,20.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416006,1416050,Region,Rift Valley,0,,0,1,CNNUTSCHA2,KEDHS2022416006,2022,DHS,5266,6381,,,
KEN,Turkana,1393920,Children stunted,23,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416051,1416051,Region,..Turkana,0,,0,1,CNNUTSCHA2,KEDHS2022416051,2022,DHS,305,588,,,1
KEN,West Pokot,326161,Children stunted,33.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416052,1416052,Region,..West Pokot,0,,0,1,CNNUTSCHA2,KEDHS2022416052,2022,DHS,420,781,,,1
KEN,Samburu,6963713,Children stunted,31.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416053,1416053,Region,..Samburu,0,,0,1,CNNUTSCHA2,KEDHS2022416053,2022,DHS,144,559,,,1
KEN,Trans-Nzoia,2680949,Children stunted,21.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416054,1416054,Region,..Trans-Nzoia,0,,0,1,CNNUTSCHA2,KEDHS2022416054,2022,DHS,366,393,,,1
KEN,Uasin Gishu,5060862,Children stunted,14.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416055,1416055,Region,..Uasin Gishu,0,,0,1,CNNUTSCHA2,KEDHS2022416055,2022,DHS,486,386,,,1
KEN,Elgeyo Marakwet,7112426,Children stunted,21.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416056,1416056,Region,..Elgeyo Marakwet,0,,0,1,CNNUTSCHA2,KEDHS2022416056,2022,DHS,165,407,,,1
KEN,Nandi,4081350,Children stunted,15.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416057,1416057,Region,..Nandi,0,,0,1,CNNUTSCHA2,KEDHS2022416057,2022,DHS,313,379,,,1
KEN,Baringo,5290532,Children stunted,21.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416058,1416058,Region,..Baringo,0,,0,1,CNNUTSCHA2,KEDHS2022416058,2022,DHS,257,439,,,1
KEN,Laikipia,3787556,Children stunted,12.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416059,1416059,Region,..Laikipia,0,,0,1,CNNUTSCHA2,KEDHS2022416059,2022,DHS,158,273,,,1
KEN,Nakuru,5731820,Children stunted,18.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416060,1416060,Region,..Nakuru,0,,0,1,CNNUTSCHA2,KEDHS2022416060,2022,DHS,913,432,,,1
KEN,Narok,5753920,Children stunted,21.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416061,1416061,Region,..Narok,0,,0,1,CNNUTSCHA2,KEDHS2022416061,2022,DHS,553,552,,,1
KEN,Kajiado,1603106,Children stunted,14,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416062,1416062,Region,..Kajiado,0,,0,1,CNNUTSCHA2,KEDHS2022416062,2022,DHS,506,418,,,1
KEN,Kericho,2687923,Children stunted,19.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416063,1416063,Region,..Kericho,0,,0,1,CNNUTSCHA2,KEDHS2022416063,2022,DHS,338,376,,,1
KEN,Bomet,6787661,Children stunted,22.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416064,1416064,Region,..Bomet,0,,0,1,CNNUTSCHA2,KEDHS2022416064,2022,DHS,341,398,,,1
KEN,Western,220856,Children stunted,15.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416007,1416070,Region,Western,0,,0,1,CNNUTSCHA2,KEDHS2022416007,2022,DHS,1924,1732,,,
KEN,Kakamega,3535005,Children stunted,11.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416071,1416071,Region,..Kakamega,0,,0,1,CNNUTSCHA2,KEDHS2022416071,2022,DHS,698,422,,,1
KEN,Vihiga,409533,Children stunted,16.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416072,1416072,Region,..Vihiga,0,,0,1,CNNUTSCHA2,KEDHS2022416072,2022,DHS,176,343,,,1
KEN,Bungoma,2673741,Children stunted,19,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416073,1416073,Region,..Bungoma,0,,0,1,CNNUTSCHA2,KEDHS2022416073,2022,DHS,665,480,,,1
KEN,Busia,5054737,Children stunted,15,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416074,1416074,Region,..Busia,0,,0,1,CNNUTSCHA2,KEDHS2022416074,2022,DHS,385,487,,,1
KEN,Nyanza,4489490,Children stunted,14.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCHA2,KEDHS2022416005,2022,DHS,2165,2401,,,
KEN,Siaya,1596572,Children stunted,19.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416081,1416081,Region,..Siaya,0,,0,1,CNNUTSCHA2,KEDHS2022416081,2022,DHS,325,394,,,1
KEN,Kisumu,2673747,Children stunted,9.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416082,1416082,Region,..Kisumu,0,,0,1,CNNUTSCHA2,KEDHS2022416082,2022,DHS,419,416,,,1
KEN,Homa Bay,4122607,Children stunted,12.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416083,1416083,Region,..Homa Bay,0,,0,1,CNNUTSCHA2,KEDHS2022416083,2022,DHS,408,437,,,1
KEN,Migori,7060544,Children stunted,14.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416084,1416084,Region,..Migori,0,,0,1,CNNUTSCHA2,KEDHS2022416084,2022,DHS,450,496,,,1
KEN,Kisii,2687939,Children stunted,16.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416085,1416085,Region,..Kisii,0,,0,1,CNNUTSCHA2,KEDHS2022416085,2022,DHS,411,362,,,1
KEN,Nyamira,1085106,Children stunted,13.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416086,1416086,Region,..Nyamira,0,,0,1,CNNUTSCHA2,KEDHS2022416086,2022,DHS,153,296,,,1
KEN,Nairobi,1445644,Children stunted,11.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_HA2,104236020,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCHA2,KEDHS2022416001,2022,DHS,1600,387,,,1
KEN,Coast,5451273,Children wasted,6.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416003,1416010,Region,Coast,0,,0,1,CNNUTSCWH2,KEDHS2022416003,2022,DHS,1588,2484,,,
KEN,Mombasa,7889060,Children wasted,4.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416011,1416011,Region,..Mombasa,0,,0,1,CNNUTSCWH2,KEDHS2022416011,2022,DHS,418,327,,,1
KEN,Kwale,7460546,Children wasted,6.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416012,1416012,Region,..Kwale,0,,0,1,CNNUTSCWH2,KEDHS2022416012,2022,DHS,321,452,,,1
KEN,Kilifi,66070,Children wasted,7.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416013,1416013,Region,..Kilifi,0,,0,1,CNNUTSCWH2,KEDHS2022416013,2022,DHS,519,402,,,1
KEN,Tana River,2673702,Children wasted,11.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416014,1416014,Region,..Tana River,0,,0,1,CNNUTSCWH2,KEDHS2022416014,2022,DHS,144,618,,,1
KEN,Lamu,3488342,Children wasted,3.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416015,1416015,Region,..Lamu,0,,0,1,CNNUTSCWH2,KEDHS2022416015,2022,DHS,63,419,,,1
KEN,Taita Taveta,6976838,Children wasted,4.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416016,1416016,Region,..Taita Taveta,0,,0,1,CNNUTSCWH2,KEDHS2022416016,2022,DHS,123,266,,,1
KEN,North Eastern,6823414,Children wasted,17.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416008,1416020,Region,North Eastern,0,,0,1,CNNUTSCWH2,KEDHS2022416008,2022,DHS,599,2064,,,
KEN,Garissa,4276111,Children wasted,15.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416021,1416021,Region,..Garissa,0,,0,1,CNNUTSCWH2,KEDHS2022416021,2022,DHS,224,572,,,1
KEN,Wajir,5452346,Children wasted,22.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416022,1416022,Region,..Wajir,0,,0,1,CNNUTSCWH2,KEDHS2022416022,2022,DHS,136,643,,,1
KEN,Mandera,1510838,Children wasted,17.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416023,1416023,Region,..Mandera,0,,0,1,CNNUTSCWH2,KEDHS2022416023,2022,DHS,238,849,,,1
KEN,Eastern,1510835,Children wasted,5.7,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416004,1416030,Region,Eastern,0,,0,1,CNNUTSCWH2,KEDHS2022416004,2022,DHS,2144,2812,,,
KEN,Marsabit,7474850,Children wasted,20.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416031,1416031,Region,..Marsabit,0,,0,1,CNNUTSCWH2,KEDHS2022416031,2022,DHS,134,538,,,1
KEN,Isiolo,6294632,Children wasted,7.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416032,1416032,Region,..Isiolo,0,,0,1,CNNUTSCWH2,KEDHS2022416032,2022,DHS,95,489,,,1
KEN,Meru,2673707,Children wasted,6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416033,1416033,Region,..Meru,0,,0,1,CNNUTSCWH2,KEDHS2022416033,2022,DHS,505,303,,,1
KEN,Tharaka-Nithi,7010380,Children wasted,3.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,CNNUTSCWH2,KEDHS2022416034,2022,DHS,136,270,,,1
KEN,Embu,6963123,Children wasted,5.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416035,1416035,Region,..Embu,0,,0,1,CNNUTSCWH2,KEDHS2022416035,2022,DHS,169,251,,,1
KEN,Kitui,3926190,Children wasted,4.9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416036,1416036,Region,..Kitui,0,,0,1,CNNUTSCWH2,KEDHS2022416036,2022,DHS,383,348,,,1
KEN,Machakos,5053653,Children wasted,3.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416037,1416037,Region,..Machakos,0,,0,1,CNNUTSCWH2,KEDHS2022416037,2022,DHS,409,286,,,1
KEN,Makueni,4511907,Children wasted,4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416038,1416038,Region,..Makueni,0,,0,1,CNNUTSCWH2,KEDHS2022416038,2022,DHS,312,327,,,1
KEN,Central,4253709,Children wasted,2.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416002,1416040,Region,Central,0,,0,1,CNNUTSCWH2,KEDHS2022416002,2022,DHS,1884,1364,,,
KEN,Nyandarua,898850,Children wasted,1.9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416041,1416041,Region,..Nyandarua,0,,0,1,CNNUTSCWH2,KEDHS2022416041,2022,DHS,198,288,,,1
KEN,Nyeri,1505361,Children wasted,2.7,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416042,1416042,Region,..Nyeri,0,,0,1,CNNUTSCWH2,KEDHS2022416042,2022,DHS,231,232,,,1
KEN,Kirinyaga,4807199,Children wasted,2.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416043,1416043,Region,..Kirinyaga,0,,0,1,CNNUTSCWH2,KEDHS2022416043,2022,DHS,200,259,,,1
KEN,Murang'a,6395677,Children wasted,1.7,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416044,1416044,Region,..Murang'a,0,,0,1,CNNUTSCWH2,KEDHS2022416044,2022,DHS,326,267,,,1
KEN,Kiambu,2666253,Children wasted,3.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416045,1416045,Region,..Kiambu,0,,0,1,CNNUTSCWH2,KEDHS2022416045,2022,DHS,929,318,,,1
KEN,Rift Valley,6186776,Children wasted,6.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416006,1416050,Region,Rift Valley,0,,0,1,CNNUTSCWH2,KEDHS2022416006,2022,DHS,5297,6427,,,
KEN,Turkana,6315683,Children wasted,22.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416051,1416051,Region,..Turkana,0,,0,1,CNNUTSCWH2,KEDHS2022416051,2022,DHS,306,589,,,1
KEN,West Pokot,2687911,Children wasted,11,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416052,1416052,Region,..West Pokot,0,,0,1,CNNUTSCWH2,KEDHS2022416052,2022,DHS,423,785,,,1
KEN,Samburu,7554657,Children wasted,15.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416053,1416053,Region,..Samburu,0,,0,1,CNNUTSCWH2,KEDHS2022416053,2022,DHS,147,568,,,1
KEN,Trans-Nzoia,6970165,Children wasted,3.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416054,1416054,Region,..Trans-Nzoia,0,,0,1,CNNUTSCWH2,KEDHS2022416054,2022,DHS,368,396,,,1
KEN,Uasin Gishu,3926194,Children wasted,4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416055,1416055,Region,..Uasin Gishu,0,,0,1,CNNUTSCWH2,KEDHS2022416055,2022,DHS,486,386,,,1
KEN,Elgeyo Marakwet,5046286,Children wasted,4.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416056,1416056,Region,..Elgeyo Marakwet,0,,0,1,CNNUTSCWH2,KEDHS2022416056,2022,DHS,168,413,,,1
KEN,Nandi,4518053,Children wasted,4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416057,1416057,Region,..Nandi,0,,0,1,CNNUTSCWH2,KEDHS2022416057,2022,DHS,314,380,,,1
KEN,Baringo,154498,Children wasted,13.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416058,1416058,Region,..Baringo,0,,0,1,CNNUTSCWH2,KEDHS2022416058,2022,DHS,260,442,,,1
KEN,Laikipia,4276114,Children wasted,2.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416059,1416059,Region,..Laikipia,0,,0,1,CNNUTSCWH2,KEDHS2022416059,2022,DHS,160,275,,,1
KEN,Nakuru,3553135,Children wasted,3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416060,1416060,Region,..Nakuru,0,,0,1,CNNUTSCWH2,KEDHS2022416060,2022,DHS,915,433,,,1
KEN,Narok,5630678,Children wasted,2.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416061,1416061,Region,..Narok,0,,0,1,CNNUTSCWH2,KEDHS2022416061,2022,DHS,556,555,,,1
KEN,Kajiado,4559879,Children wasted,7.6,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416062,1416062,Region,..Kajiado,0,,0,1,CNNUTSCWH2,KEDHS2022416062,2022,DHS,514,428,,,1
KEN,Kericho,6417132,Children wasted,2.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416063,1416063,Region,..Kericho,0,,0,1,CNNUTSCWH2,KEDHS2022416063,2022,DHS,338,376,,,1
KEN,Bomet,2687957,Children wasted,3.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416064,1416064,Region,..Bomet,0,,0,1,CNNUTSCWH2,KEDHS2022416064,2022,DHS,343,401,,,1
KEN,Western,4681743,Children wasted,2.1,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416007,1416070,Region,Western,0,,0,1,CNNUTSCWH2,KEDHS2022416007,2022,DHS,1934,1740,,,
KEN,Kakamega,2666256,Children wasted,1.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416071,1416071,Region,..Kakamega,0,,0,1,CNNUTSCWH2,KEDHS2022416071,2022,DHS,707,427,,,1
KEN,Vihiga,7546759,Children wasted,2.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416072,1416072,Region,..Vihiga,0,,0,1,CNNUTSCWH2,KEDHS2022416072,2022,DHS,178,346,,,1
KEN,Bungoma,7325565,Children wasted,2.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416073,1416073,Region,..Bungoma,0,,0,1,CNNUTSCWH2,KEDHS2022416073,2022,DHS,663,479,,,1
KEN,Busia,3821114,Children wasted,2.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416074,1416074,Region,..Busia,0,,0,1,CNNUTSCWH2,KEDHS2022416074,2022,DHS,386,488,,,1
KEN,Nyanza,5876923,Children wasted,2.3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCWH2,KEDHS2022416005,2022,DHS,2169,2405,,,
KEN,Siaya,4566326,Children wasted,1.7,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416081,1416081,Region,..Siaya,0,,0,1,CNNUTSCWH2,KEDHS2022416081,2022,DHS,327,396,,,1
KEN,Kisumu,4475342,Children wasted,3,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416082,1416082,Region,..Kisumu,0,,0,1,CNNUTSCWH2,KEDHS2022416082,2022,DHS,418,415,,,1
KEN,Homa Bay,2666279,Children wasted,1.8,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416083,1416083,Region,..Homa Bay,0,,0,1,CNNUTSCWH2,KEDHS2022416083,2022,DHS,407,436,,,1
KEN,Migori,261045,Children wasted,2.4,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416084,1416084,Region,..Migori,0,,0,1,CNNUTSCWH2,KEDHS2022416084,2022,DHS,449,495,,,1
KEN,Kisii,7217722,Children wasted,2.9,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416085,1416085,Region,..Kisii,0,,0,1,CNNUTSCWH2,KEDHS2022416085,2022,DHS,412,363,,,1
KEN,Nyamira,1113916,Children wasted,1.2,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416086,1416086,Region,..Nyamira,0,,0,1,CNNUTSCWH2,KEDHS2022416086,2022,DHS,156,300,,,1
KEN,Nairobi,6483403,Children wasted,2.5,1,KE,Kenya,2022,KE2022DHS,CN_NUTS_C_WH2,104236050,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWH2,KEDHS2022416001,2022,DHS,1623,392,,,1
