Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,2016-01-01,2016-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2016,2016,Int$/cap,4770,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2017,2017,Int$/cap,4847,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2018,2018,Int$/cap,5018,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2019,2019,Int$/cap,5172,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2020,2020,Int$/cap,5057,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2021,2021,Int$/cap,5339,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2022,2022,Int$/cap,5492,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2023,2023,Int$/cap,5692,X,
KEN,2024-01-01,2024-12-31,114,'404,Kenya,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2024,2024,Int$/cap,5845,X,
KEN,2000-01-01,2002-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20002002,2002,%,31.8,E,
KEN,2001-01-01,2003-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20012003,2003,%,33.3,E,
KEN,2002-01-01,2004-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20022004,2004,%,34.5,E,
KEN,2003-01-01,2005-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20032005,2005,%,31.7,E,
KEN,2004-01-01,2006-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20042006,2006,%,28.2,E,
KEN,2005-01-01,2007-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20052007,2007,%,26.1,E,
KEN,2006-01-01,2008-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20062008,2008,%,27.1,E,
KEN,2007-01-01,2009-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20072009,2009,%,27.2,E,
KEN,2008-01-01,2010-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20082010,2010,%,24.9,E,
KEN,2009-01-01,2011-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20092011,2011,%,22.3,E,
KEN,2010-01-01,2012-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20102012,2012,%,20.6,E,
KEN,2011-01-01,2013-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20112013,2013,%,19.9,E,
KEN,2012-01-01,2014-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20122014,2014,%,19.4,E,
KEN,2013-01-01,2015-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20132015,2015,%,19.4,E,
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20142016,2016,%,21.2,E,
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20152017,2017,%,23,E,
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20162018,2018,%,24.8,E,
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20172019,2019,%,24.6,E,
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20182020,2020,%,25.8,E,
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20192021,2021,%,28.8,E,
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20202022,2022,%,33.4,E,
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20212023,2023,%,36.2,E,
KEN,2022-01-01,2024-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20222024,2024,%,36.4,E,
KEN,2023-01-01,2025-12-31,114,'404,Kenya,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20232025,2025,%,34.9,E,
KEN,2000-01-01,2002-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20002002,2002,million No,10.1,E,
KEN,2001-01-01,2003-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20012003,2003,million No,10.9,E,
KEN,2002-01-01,2004-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20022004,2004,million No,11.6,E,
KEN,2003-01-01,2005-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20032005,2005,million No,11,E,
KEN,2004-01-01,2006-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20042006,2006,million No,10.1,E,
KEN,2005-01-01,2007-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20052007,2007,million No,9.6,E,
KEN,2006-01-01,2008-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20062008,2008,million No,10.3,E,
KEN,2007-01-01,2009-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20072009,2009,million No,10.6,E,
KEN,2008-01-01,2010-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20082010,2010,million No,10.1,E,
KEN,2009-01-01,2011-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20092011,2011,million No,9.3,E,
KEN,2010-01-01,2012-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20102012,2012,million No,8.8,E,
KEN,2011-01-01,2013-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20112013,2013,million No,8.7,E,
KEN,2012-01-01,2014-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20122014,2014,million No,8.7,E,
KEN,2013-01-01,2015-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20132015,2015,million No,8.9,E,
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20142016,2016,million No,10,E,
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20152017,2017,million No,11.1,E,
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20162018,2018,million No,12.2,E,
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20172019,2019,million No,12.4,E,
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20182020,2020,million No,13.2,E,
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20192021,2021,million No,15,E,
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20202022,2022,million No,17.8,E,
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20212023,2023,million No,19.6,E,
KEN,2022-01-01,2024-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20222024,2024,million No,20.1,E,
KEN,2023-01-01,2025-12-31,114,'404,Kenya,210011,Number of people undernourished (million) (3-year average),6132,Value,20232025,2025,million No,19.7,E,
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2016,%,15,E,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2017,%,17.8,E,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2018,%,21.6,E,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2019,%,23.4,E,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2020,%,24.9,E,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2021,%,26.1,E,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2022,%,28,E,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2023,%,28,E,Official estimate integrated with FAO data
KEN,2022-01-01,2024-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20222024,2024,%,28.1,E,Official estimate integrated with FAO data
KEN,2023-01-01,2025-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20232025,2025,%,26.5,E,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,14,E,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,16.8,E,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,20.6,E,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,22.3,E,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,23.9,E,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,25,E,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,27,E,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,27,E,Official estimate integrated with FAO data
KEN,2022-01-01,2024-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20222024,2024,%,27,E,Official estimate integrated with FAO data
KEN,2023-01-01,2025-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20232025,2025,%,25.4,E,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,16,E,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,18.9,E,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,22.7,E,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,24.4,E,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,25.9,E,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,27.1,E,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,29,E,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,29.1,E,Official estimate integrated with FAO data
KEN,2022-01-01,2024-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20222024,2024,%,29.1,E,Official estimate integrated with FAO data
KEN,2023-01-01,2025-12-31,114,'404,Kenya,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20232025,2025,%,27.5,E,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2016,%,13.7,E,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2017,%,16.3,E,Official estimate integrated with FAO data
KEN,2016-01-01,2018-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2018,%,19.7,E,Official estimate integrated with FAO data
KEN,2017-01-01,2019-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2019,%,21.3,E,Official estimate integrated with FAO data
KEN,2018-01-01,2020-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2020,%,22.7,E,Official estimate integrated with FAO data
KEN,2019-01-01,2021-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2021,%,23.8,E,Official estimate integrated with FAO data
KEN,2020-01-01,2022-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2022,%,26.3,E,Official estimate integrated with FAO data
KEN,2021-01-01,2023-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2023,%,26.9,E,Official estimate integrated with FAO data
KEN,2022-01-01,2024-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20222024,2024,%,27.4,E,Official estimate integrated with FAO data
KEN,2023-01-01,2025-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20232025,2025,%,25.7,E,Official estimate integrated with FAO data
KEN,2014-01-01,2016-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,12.6,E,Official estimate integrated with FAO data
KEN,2015-01-01,2017-12-31,114,'404,Kenya,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,15.2,E,Official estimate integrated with FAO data
