Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (FBS),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2014,2014,1000 t,1.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2015,2015,1000 t,1.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2016,2016,1000 t,1.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2017,2017,1000 t,1.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2018,2018,1000 t,1.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2019,2019,1000 t,1.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2020,2020,1000 t,1.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2021,2021,1000 t,1.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2022,2022,1000 t,0.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5123,Losses,2023,2023,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5131,Processing,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5131,Processing,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5131,Processing,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5131,Processing,2013,2013,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2013,2013,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2014,2014,1000 t,0.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2015,2015,1000 t,0.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2016,2016,1000 t,0.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2017,2017,1000 t,0.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2018,2018,1000 t,0.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2019,2019,1000 t,0.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2020,2020,1000 t,0.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2021,2021,1000 t,0.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2022,2022,1000 t,0.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5171,Tourist consumption,2023,2023,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2013,2013,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2014,2014,1000 t,0.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2015,2015,1000 t,0.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2016,2016,1000 t,0.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2017,2017,1000 t,0.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2018,2018,1000 t,0.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2019,2019,1000 t,0.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2020,2020,1000 t,0.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2021,2021,1000 t,0.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2022,2022,1000 t,0.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5170,Residuals,2023,2023,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2010,2010,1000 t,11.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2011,2011,1000 t,11.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2012,2012,1000 t,12.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2013,2013,1000 t,12.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2014,2014,1000 t,13.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2015,2015,1000 t,13.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2016,2016,1000 t,14.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2017,2017,1000 t,13.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2018,2018,1000 t,9.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2019,2019,1000 t,9.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2020,2020,1000 t,8.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2021,2021,1000 t,7.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2022,2022,1000 t,2.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,5142,Food,2023,2023,1000 t,2.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2010,2010,kg/cap,0.260000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2011,2011,kg/cap,0.270000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2012,2012,kg/cap,0.270000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2013,2013,kg/cap,0.270000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2014,2014,kg/cap,0.290000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2015,2015,kg/cap,0.270000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2016,2016,kg/cap,0.290000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2017,2017,kg/cap,0.270000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2018,2018,kg/cap,0.170000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2019,2019,kg/cap,0.170000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2020,2020,kg/cap,0.150000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2021,2021,kg/cap,0.130000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2022,2022,kg/cap,0.030000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,645,Food supply quantity (kg/capita/yr),2023,2023,kg/cap,0.030000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2010,2010,kcal/cap/d,4.220000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2011,2011,kcal/cap/d,4.280000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2012,2012,kcal/cap/d,4.330000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2013,2013,kcal/cap/d,4.400000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2014,2014,kcal/cap/d,4.570000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2015,2015,kcal/cap/d,4.350000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2016,2016,kcal/cap/d,4.730000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2017,2017,kcal/cap/d,4.340000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2018,2018,kcal/cap/d,2.760000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2019,2019,kcal/cap/d,2.750000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2020,2020,kcal/cap/d,2.390000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2021,2021,kcal/cap/d,2.110000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2022,2022,kcal/cap/d,0.490000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,664,Food supply (kcal/capita/day),2023,2023,kcal/cap/d,0.470000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2010,2010,million Kcal,64032.710000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2011,2011,million Kcal,66863.690000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2012,2012,million Kcal,69288.690000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2013,2013,million Kcal,72180.430000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2014,2014,million Kcal,76840.940000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2015,2015,million Kcal,74751.760000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2016,2016,million Kcal,83040.970000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2017,2017,million Kcal,77921.430000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2018,2018,million Kcal,50493.060000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2019,2019,million Kcal,51408.700000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2020,2020,million Kcal,45462.630000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2021,2021,million Kcal,40992.350000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2022,2022,million Kcal,9667.780000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,661,Food supply (kcal),2023,2023,million Kcal,9446.060000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2010,2010,g/cap/d,0.140000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2011,2011,g/cap/d,0.140000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2012,2012,g/cap/d,0.150000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2013,2013,g/cap/d,0.150000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2014,2014,g/cap/d,0.150000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2015,2015,g/cap/d,0.150000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2016,2016,g/cap/d,0.160000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2017,2017,g/cap/d,0.150000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2018,2018,g/cap/d,0.090000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2019,2019,g/cap/d,0.090000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2020,2020,g/cap/d,0.080000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2021,2021,g/cap/d,0.070000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2022,2022,g/cap/d,0.020000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,674,Protein supply quantity (g/capita/day),2023,2023,g/cap/d,0.020000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2010,2010,t,2156.320000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2011,2011,t,2251.650000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2012,2012,t,2333.310000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2013,2013,t,2430.690000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2014,2014,t,2587.640000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2015,2015,t,2517.280000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2016,2016,t,2796.420000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2017,2017,t,2624.020000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2018,2018,t,1700.360000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2019,2019,t,1731.200000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2020,2020,t,1530.960000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2021,2021,t,1380.430000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2022,2022,t,325.560000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,671,Protein supply quantity (t),2023,2023,t,318.100000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2010,2010,g/cap/d,0.360000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2011,2011,g/cap/d,0.360000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2012,2012,g/cap/d,0.370000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2013,2013,g/cap/d,0.370000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2014,2014,g/cap/d,0.390000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2015,2015,g/cap/d,0.370000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2016,2016,g/cap/d,0.400000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2017,2017,g/cap/d,0.370000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2018,2018,g/cap/d,0.230000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2019,2019,g/cap/d,0.230000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2020,2020,g/cap/d,0.200000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2021,2021,g/cap/d,0.180000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2022,2022,g/cap/d,0.040000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,684,Fat supply quantity (g/capita/day),2023,2023,g/cap/d,0.040000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2010,2010,t,5407.210000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2011,2011,t,5646.270000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2012,2012,t,5851.050000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2013,2013,t,6095.240000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2014,2014,t,6488.790000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2015,2015,t,6312.370000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2016,2016,t,7012.350000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2017,2017,t,6580.030000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2018,2018,t,4263.860000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2019,2019,t,4341.180000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2020,2020,t,3839.070000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2021,2021,t,3461.580000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2022,2022,t,816.390000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2561,'S2561,Sesame seed,681,Fat supply quantity (t),2023,2023,t,797.670000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5611,Import quantity,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5611,Import quantity,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5611,Import quantity,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5611,Import quantity,2013,2013,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5611,Import quantity,2014,2014,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2014,2014,1000 t,0.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2015,2015,1000 t,0.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2016,2016,1000 t,0.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2017,2017,1000 t,0.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2018,2018,1000 t,0.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2019,2019,1000 t,0.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2020,2020,1000 t,0.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2021,2021,1000 t,0.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2022,2022,1000 t,0.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5072,Stock Variation,2023,2023,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5911,Export quantity,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5911,Export quantity,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5911,Export quantity,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5911,Export quantity,2013,2013,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2013,2013,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2014,2014,1000 t,0.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2015,2015,1000 t,0.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2016,2016,1000 t,0.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2017,2017,1000 t,0.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2018,2018,1000 t,0.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2019,2019,1000 t,0.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2020,2020,1000 t,0.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2562,'S2562,Palm kernels,5301,Domestic supply quantity,2021,2021,1000 t,0.000000,I,
